"DRUG","CID","TIME","TAD","DV","DOSE","DOSEFLAT","NDOSES","LESION","LESIONNAME","METHOD","SET","OLDID","ID","RID","LESIONGROUP"
"mCLB-073",8,49,1,5.9,10,34,3,-99,"Plasma",NA,"Other",NA,8,NA,"Plasma"
"mCLB-073",8,50,2,6.59,10,34,3,-99,"Plasma",NA,"Other",NA,8,NA,"Plasma"
"mCLB-073",8,52,4,8.4,10,34,3,-99,"Plasma",NA,"Other",NA,8,NA,"Plasma"
"mCLB-073",8,54,6,6.43,10,34,3,-99,"Plasma",NA,"Other",NA,8,NA,"Plasma"
"mCLB-073",9,0,0,0,10,34,3,-99,"Plasma",NA,"Other",NA,9,NA,"Plasma"
"mCLB-073",9,0.5,0.5,3.38,10,34,3,-99,"Plasma",NA,"Other",NA,9,NA,"Plasma"
"mCLB-073",9,1,1,3.94,10,34,3,-99,"Plasma",NA,"Other",NA,9,NA,"Plasma"
"mCLB-073",9,2,2,4.79,10,34,3,-99,"Plasma",NA,"Other",NA,9,NA,"Plasma"
"mCLB-073",9,4,4,6.86,10,34,3,-99,"Plasma",NA,"Other",NA,9,NA,"Plasma"
"mCLB-073",9,6,6,5.72,10,34,3,-99,"Plasma",NA,"Other",NA,9,NA,"Plasma"
"mCLB-073",9,24,24,0.266,10,34,3,-99,"Plasma",NA,"Other",NA,9,NA,"Plasma"
"mCLB-073",9,48,0,0.244,10,34,3,-99,"Plasma",NA,"Other",NA,9,NA,"Plasma"
"mCLB-073",9,48.5,0.5,1.68,10,34,3,-99,"Plasma",NA,"Other",NA,9,NA,"Plasma"
"mCLB-073",9,49,1,2.63,10,34,3,-99,"Plasma",NA,"Other",NA,9,NA,"Plasma"
"mCLB-073",9,50,2,4.51,10,34,3,-99,"Plasma",NA,"Other",NA,9,NA,"Plasma"
"mCLB-073",9,52,4,7.36,10,34,3,-99,"Plasma",NA,"Other",NA,9,NA,"Plasma"
"mCLB-073",9,54,6,5.19,10,34,3,-99,"Plasma",NA,"Other",NA,9,NA,"Plasma"
"mCLB-073",9,72,24,0.19,10,34,3,-99,"Plasma",NA,"Other",NA,9,NA,"Plasma"
"mCLB-073",10,0,0,0,10,34,3,-99,"Plasma",NA,"Other",NA,10,NA,"Plasma"
"mCLB-073",10,0.5,0.5,0.511,10,34,3,-99,"Plasma",NA,"Other",NA,10,NA,"Plasma"
"mCLB-073",10,1,1,0.696,10,34,3,-99,"Plasma",NA,"Other",NA,10,NA,"Plasma"
"mCLB-073",10,2,2,1.17,10,34,3,-99,"Plasma",NA,"Other",NA,10,NA,"Plasma"
"mCLB-073",10,4,4,3.59,10,34,3,-99,"Plasma",NA,"Other",NA,10,NA,"Plasma"
"mCLB-073",10,6,6,5.83,10,34,3,-99,"Plasma",NA,"Other",NA,10,NA,"Plasma"
"mCLB-073",10,24,24,0.594,10,34,3,-99,"Plasma",NA,"Other",NA,10,NA,"Plasma"
"mCLB-073",10,48,0,0.763,10,34,3,-99,"Plasma",NA,"Other",NA,10,NA,"Plasma"
"mCLB-073",10,48.5,0.5,1.59,10,34,3,-99,"Plasma",NA,"Other",NA,10,NA,"Plasma"
"mCLB-073",10,49,1,1.9,10,34,3,-99,"Plasma",NA,"Other",NA,10,NA,"Plasma"
"mCLB-073",10,50,2,2.78,10,34,3,-99,"Plasma",NA,"Other",NA,10,NA,"Plasma"
"mCLB-073",10,52,4,4.87,10,34,3,-99,"Plasma",NA,"Other",NA,10,NA,"Plasma"
"mCLB-073",10,54,6,4.71,10,34,3,-99,"Plasma",NA,"Other",NA,10,NA,"Plasma"
"mCLB-073",10,72,24,0.996,10,34,3,-99,"Plasma",NA,"Other",NA,10,NA,"Plasma"
"mCLB-073",11,0,0,0,10,34,3,-99,"Plasma",NA,"Other",NA,11,NA,"Plasma"
"mCLB-073",11,0.5,0.5,0.911,10,34,3,-99,"Plasma",NA,"Other",NA,11,NA,"Plasma"
"mCLB-073",11,1,1,3.29,10,34,3,-99,"Plasma",NA,"Other",NA,11,NA,"Plasma"
"mCLB-073",11,2,2,2.56,10,34,3,-99,"Plasma",NA,"Other",NA,11,NA,"Plasma"
"mCLB-073",11,4,4,5.07,10,34,3,-99,"Plasma",NA,"Other",NA,11,NA,"Plasma"
"mCLB-073",11,6,6,5.91,10,34,3,-99,"Plasma",NA,"Other",NA,11,NA,"Plasma"
"mCLB-073",11,24,24,0.368,10,34,3,-99,"Plasma",NA,"Other",NA,11,NA,"Plasma"
"mCLB-073",11,48,0,0.375,10,34,3,-99,"Plasma",NA,"Other",NA,11,NA,"Plasma"
"mCLB-073",11,48.5,0.5,1.72,10,34,3,-99,"Plasma",NA,"Other",NA,11,NA,"Plasma"
"mCLB-073",11,49,1,2.59,10,34,3,-99,"Plasma",NA,"Other",NA,11,NA,"Plasma"
"mCLB-073",11,50,2,3.44,10,34,3,-99,"Plasma",NA,"Other",NA,11,NA,"Plasma"
"mCLB-073",11,52,4,4.78,10,34,3,-99,"Plasma",NA,"Other",NA,11,NA,"Plasma"
"mCLB-073",11,54,6,5.62,10,34,3,-99,"Plasma",NA,"Other",NA,11,NA,"Plasma"
"mCLB-073",11,72,24,0.468,10,34,3,-99,"Plasma",NA,"Other",NA,11,NA,"Plasma"
"mCLB-073",12,0,0,0,10,34,3,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"mCLB-073",12,0.5,0.5,3.28,10,34,3,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"mCLB-073",12,1,1,4.12,10,34,3,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"mCLB-073",12,2,2,7.06,10,34,3,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"mCLB-073",12,4,4,5.99,10,34,3,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"mCLB-073",12,6,6,5.43,10,34,3,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"mCLB-073",12,24,24,0.656,10,34,3,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"mCLB-073",12,48,0,0.541,10,34,3,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"mCLB-073",12,48.5,0.5,3.44,10,34,3,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"mCLB-073",12,49,1,6.49,10,34,3,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"mCLB-073",12,50,2,8.26,10,34,3,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"mCLB-073",12,52,4,6.3,10,34,3,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"mCLB-073",12,54,6,6.34,10,34,3,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"mCLB-073",12,72,24,0.607,10,34,3,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"mCLB-073",13,0,0,0,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,0.5,0.5,2.04,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,1,1,2.63,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,2,2,3.28,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,3,3,3.96,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,5,5,4.43,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,7,7,5.15,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,24,24,0.669,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,72,0,0.126,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,72.5,0.5,0.838,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,73,1,0.874,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,74,2,1.31,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,75,3,1.54,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,77,5,1.97,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,79,7,2.57,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",13,96,24,2.29,10,34,4,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"mCLB-073",14,0,0,0,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,0.5,0.5,0.718,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,1,1,1.05,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,2,2,1.76,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,3,3,2.34,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,5,5,4.19,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,7,7,6,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,24,24,0.519,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,72,0,0.316,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,72.5,0.5,1.66,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,73,1,2.15,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,74,2,2.85,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,75,3,4.64,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,77,5,4.93,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,79,7,5.01,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",14,96,24,0.486,10,34,4,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"mCLB-073",15,0,0,0,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,0.5,0.5,0.503,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,1,1,0.794,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,2,2,1.28,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,3,3,2.15,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,5,5,2.73,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,7,7,3.55,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,24,24,0.721,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,72,0,0.268,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,72.5,0.5,1.41,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,73,1,2.08,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,74,2,2.82,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,75,3,3.78,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,77,5,3.73,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,79,7,4.77,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",15,96,24,0.342,10,34,4,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"mCLB-073",16,0,0,0,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,0.5,0.5,0.524,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,1,1,0.775,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,2,2,1.11,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,3,3,2.06,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,5,5,4.56,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,7,7,3.31,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,24,24,0.429,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,72,0,0.414,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,72.5,0.5,1.97,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,73,1,1.54,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,74,2,2.47,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,75,3,5.3,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,77,5,4.57,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,79,7,4.15,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",16,96,24,0.569,10,34,4,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"mCLB-073",17,0.08,0.08,1.6,1,34,1,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"mCLB-073",17,0.25,0.25,1.13,1,34,1,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"mCLB-073",17,0.5,0.5,1.15,1,34,1,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"mCLB-073",17,1,1,0.962,1,34,1,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"mCLB-073",17,3,3,0.66,1,34,1,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"mCLB-073",17,5,5,0.497,1,34,1,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"mCLB-073",17,7,7,0.304,1,34,1,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"mCLB-073",17,24,24,0.0134,1,34,1,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"mCLB-073",18,0.08,0.08,1.7,1,34,1,-99,"Plasma",NA,"Other",NA,18,NA,"Plasma"
"mCLB-073",18,0.25,0.25,1.23,1,34,1,-99,"Plasma",NA,"Other",NA,18,NA,"Plasma"
"mCLB-073",18,0.5,0.5,1.01,1,34,1,-99,"Plasma",NA,"Other",NA,18,NA,"Plasma"
"mCLB-073",18,1,1,1.06,1,34,1,-99,"Plasma",NA,"Other",NA,18,NA,"Plasma"
"mCLB-073",18,3,3,0.867,1,34,1,-99,"Plasma",NA,"Other",NA,18,NA,"Plasma"
"mCLB-073",18,5,5,0.605,1,34,1,-99,"Plasma",NA,"Other",NA,18,NA,"Plasma"
"mCLB-073",18,7,7,0.418,1,34,1,-99,"Plasma",NA,"Other",NA,18,NA,"Plasma"
"mCLB-073",18,24,24,0.0251,1,34,1,-99,"Plasma",NA,"Other",NA,18,NA,"Plasma"
"mCLB-073",19,0.08,0.08,1.5,1,34,1,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"mCLB-073",19,0.25,0.25,1.03,1,34,1,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"mCLB-073",19,0.5,0.5,1.02,1,34,1,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"mCLB-073",19,1,1,1.06,1,34,1,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"mCLB-073",19,3,3,0.736,1,34,1,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"mCLB-073",19,5,5,0.497,1,34,1,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"mCLB-073",19,7,7,0.322,1,34,1,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"mCLB-073",19,24,24,0.016,1,34,1,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"mCLB-073",20,0.08,0.08,1.57,1,34,1,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"mCLB-073",20,0.25,0.25,1.2,1,34,1,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"mCLB-073",20,0.5,0.5,1.13,1,34,1,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"mCLB-073",20,1,1,0.95,1,34,1,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"mCLB-073",20,3,3,0.808,1,34,1,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"mCLB-073",20,5,5,0.579,1,34,1,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"mCLB-073",20,7,7,0.404,1,34,1,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"mCLB-073",20,24,24,0.0253,1,34,1,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"OPC-167832",1,78,6,0.615,2,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",2,78,6,0.836,2,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3,78,6,0.549,2,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,0,0,0,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,0.5,0.5,0.153,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,1,1,0.237,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,2,2,0.411,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,3,3,0.674,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,5,5,0.779,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,7,7,0.743,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,24,24,0.291,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,48,0,0.28,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,48.5,0.5,0.513,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,49,1,0.676,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,50,2,1.05,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,51,3,1.08,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,53,5,1.11,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,55,7,0.993,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.1,72,24,0.28,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,0,0,0,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,0.5,0.5,0.0418,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,1,1,0.112,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,2,2,0.225,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,3,3,0.412,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,5,5,0.922,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,7,7,0.858,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,24,24,0.361,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,48,0,0.385,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,48.5,0.5,0.483,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,49,1,0.583,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,50,2,0.734,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,51,3,1.01,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,53,5,1.17,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,55,7,1.08,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.2,72,24,0.383,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,0,0,0,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,0.5,0.5,0.015,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,1,1,0.0212,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,2,2,0.0394,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,3,3,0.0523,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,5,5,0.266,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,7,7,0.785,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,24,24,0.565,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,48,0,0.406,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,48.5,0.5,0.365,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,49,1,0.433,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,50,2,0.582,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,51,3,0.952,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,53,5,1.19,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,55,7,1.25,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",3.3,72,24,0.347,3,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",4,96,24,0.147,2,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",5,96,24,0.241,2,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",6,96,24,0.379,2,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",7,78,6,0.483,2,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"OPC-167832",8,78,6,0.567,2,NA,5,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",1,0,0,0,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",1,0.5,0.5,2.46,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",1,1,1,2.82,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",1,2,2,2.73,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",1,3,3,4.09,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",1,5,5,6.56,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",1,7,7,4.28,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",1,24,24,0.0818,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",2,0,0,0,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",2,0.5,0.5,2.22,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",2,1,1,2.55,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",2,2,2,3.13,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",2,3,3,4.41,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",2,5,5,7.26,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",2,7,7,4.96,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",2,24,24,0.152,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",3,0,0,0,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",3,0.5,0.5,3.14,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",3,1,1,3.44,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",3,2,2,4.62,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",3,3,3,7.82,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",3,5,5,8.57,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",3,7,7,4.48,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",3,24,24,0.145,50,168.5,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",4,0,0,0,20,67.4,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",4,0.5,0.5,0.522,20,67.4,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",4,1,1,0.769,20,67.4,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",4,2,2,1.27,20,67.4,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",4,4,4,2.59,20,67.4,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",4,6,6,2.09,20,67.4,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",4,8,8,2,20,67.4,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",4,24,24,0.158,20,67.4,1,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",4,288,0,0.463,20,67.4,13,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
"PMD",4,288.5,0.5,0.916,20,67.4,13,-99,"Plasma",NA,"Other",NA,NA,NA,"Plasma"
